Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","276","Germany","5419","Yield","01243","Broad beans and horse beans, green","1985","1985","hg/ha","50966","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01243","Broad beans and horse beans, green","1986","1986","hg/ha","53452","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01243","Broad beans and horse beans, green","1987","1987","hg/ha","50998","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01243","Broad beans and horse beans, green","1988","1988","hg/ha","51394","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01243","Broad beans and horse beans, green","1989","1989","hg/ha","49062","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01243","Broad beans and horse beans, green","1990","1990","hg/ha","58766","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01243","Broad beans and horse beans, green","1991","1991","hg/ha","66351","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01243","Broad beans and horse beans, green","1992","1992","hg/ha","92278","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01243","Broad beans and horse beans, green","1993","1993","hg/ha","57089","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01243","Broad beans and horse beans, green","1994","1994","hg/ha","54894","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01243","Broad beans and horse beans, green","1995","1995","hg/ha","60117","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01243","Broad beans and horse beans, green","1996","1996","hg/ha","63858","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01243","Broad beans and horse beans, green","1997","1997","hg/ha","66859","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01243","Broad beans and horse beans, green","1998","1998","hg/ha","59066","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01243","Broad beans and horse beans, green","1999","1999","hg/ha","65561","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01243","Broad beans and horse beans, green","2000","2000","hg/ha","162357","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01243","Broad beans and horse beans, green","2001","2001","hg/ha","170788","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01243","Broad beans and horse beans, green","2002","2002","hg/ha","166000","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01243","Broad beans and horse beans, green","2003","2003","hg/ha","146364","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01243","Broad beans and horse beans, green","2004","2004","hg/ha","166667","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01243","Broad beans and horse beans, green","2005","2005","hg/ha","118052","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01243","Broad beans and horse beans, green","2006","2006","hg/ha","71266","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01243","Broad beans and horse beans, green","2007","2007","hg/ha","76021","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01243","Broad beans and horse beans, green","2008","2008","hg/ha","74763","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01243","Broad beans and horse beans, green","2009","2009","hg/ha","74071","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01243","Broad beans and horse beans, green","2010","2010","hg/ha","88325","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01243","Broad beans and horse beans, green","2011","2011","hg/ha","79851","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01243","Broad beans and horse beans, green","2012","2012","hg/ha","74745","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01243","Broad beans and horse beans, green","2013","2013","hg/ha","62239","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01243","Broad beans and horse beans, green","2014","2014","hg/ha","73747","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01243","Broad beans and horse beans, green","2015","2015","hg/ha","59927","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01243","Broad beans and horse beans, green","2016","2016","hg/ha","77773","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01243","Broad beans and horse beans, green","2017","2017","hg/ha","60412","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01243","Broad beans and horse beans, green","2018","2018","hg/ha","51152","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01243","Broad beans and horse beans, green","2019","2019","hg/ha","47925","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01243","Broad beans and horse beans, green","2020","2020","hg/ha","51429","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01243","Broad beans and horse beans, green","2021","2021","hg/ha","63243","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","1961","1961","hg/ha","284699","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","1962","1962","hg/ha","276867","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","1963","1963","hg/ha","278747","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","1964","1964","hg/ha","278209","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","1965","1965","hg/ha","288772","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","1966","1966","hg/ha","325770","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","1967","1967","hg/ha","335112","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","1968","1968","hg/ha","317747","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","1969","1969","hg/ha","294672","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","1970","1970","hg/ha","332854","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","1971","1971","hg/ha","307786","T","Unofficial figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","1972","1972","hg/ha","316018","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","1973","1973","hg/ha","360026","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","1974","1974","hg/ha","359815","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","1975","1975","hg/ha","320018","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","1976","1976","hg/ha","312835","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","1977","1977","hg/ha","358914","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","1978","1978","hg/ha","349739","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","1979","1979","hg/ha","347459","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","1980","1980","hg/ha","296605","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","1981","1981","hg/ha","365168","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","1982","1982","hg/ha","364636","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","1983","1983","hg/ha","305805","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","1984","1984","hg/ha","365473","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","1985","1985","hg/ha","379355","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","1986","1986","hg/ha","382103","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","1987","1987","hg/ha","347814","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","1988","1988","hg/ha","376446","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","1989","1989","hg/ha","372587","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","1990","1990","hg/ha","383244","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","1991","1991","hg/ha","435532","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","1992","1992","hg/ha","444062","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","1993","1993","hg/ha","479918","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","1994","1994","hg/ha","454196","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","1995","1995","hg/ha","479055","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","1996","1996","hg/ha","502047","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","1997","1997","hg/ha","492611","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","1998","1998","hg/ha","481636","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","1999","1999","hg/ha","538566","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","2000","2000","hg/ha","530667","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","2001","2001","hg/ha","524247","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","2002","2002","hg/ha","460025","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","2003","2003","hg/ha","489785","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","2004","2004","hg/ha","496052","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","2005","2005","hg/ha","499965","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","2006","2006","hg/ha","498720","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","2007","2007","hg/ha","525594","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","2008","2008","hg/ha","517613","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","2009","2009","hg/ha","565804","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","2010","2010","hg/ha","543891","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","2011","2011","hg/ha","558827","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","2012","2012","hg/ha","570416","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","2013","2013","hg/ha","541249","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","2014","2014","hg/ha","599573","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","2015","2015","hg/ha","531478","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","2016","2016","hg/ha","536479","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","2017","2017","hg/ha","564785","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","2018","2018","hg/ha","474356","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","2019","2019","hg/ha","551366","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","2020","2020","hg/ha","547419","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","2021","2021","hg/ha","574221","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","1961","1961","hg/ha","253136","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","1962","1962","hg/ha","266209","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","1963","1963","hg/ha","277591","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","1964","1964","hg/ha","282813","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","1965","1965","hg/ha","293420","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","1966","1966","hg/ha","328828","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","1967","1967","hg/ha","329772","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","1968","1968","hg/ha","306188","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","1969","1969","hg/ha","291628","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","1970","1970","hg/ha","322293","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","1971","1971","hg/ha","296496","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","1972","1972","hg/ha","345222","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","1973","1973","hg/ha","289868","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","1974","1974","hg/ha","296285","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","1975","1975","hg/ha","258568","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","1976","1976","hg/ha","202709","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","1977","1977","hg/ha","351728","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","1978","1978","hg/ha","332095","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","1979","1979","hg/ha","308744","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","1980","1980","hg/ha","315252","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","1981","1981","hg/ha","321463","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","1982","1982","hg/ha","273306","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","1983","1983","hg/ha","281952","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","1984","1984","hg/ha","385797","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","1985","1985","hg/ha","360317","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","1986","1986","hg/ha","372940","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","1987","1987","hg/ha","388670","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","1988","1988","hg/ha","289994","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","1989","1989","hg/ha","305924","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","1990","1990","hg/ha","302912","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","1991","1991","hg/ha","334053","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","1992","1992","hg/ha","328109","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","1993","1993","hg/ha","426401","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","1994","1994","hg/ha","375378","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","1995","1995","hg/ha","394235","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","1996","1996","hg/ha","422725","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","1997","1997","hg/ha","402475","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","1998","1998","hg/ha","443960","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","1999","1999","hg/ha","447364","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","2000","2000","hg/ha","460310","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","2001","2001","hg/ha","500561","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","2002","2002","hg/ha","463073","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","2003","2003","hg/ha","460333","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","2004","2004","hg/ha","527732","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","2005","2005","hg/ha","523764","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","2006","2006","hg/ha","502003","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","2007","2007","hg/ha","550353","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","2008","2008","hg/ha","534982","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","2009","2009","hg/ha","544589","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","2010","2010","hg/ha","534361","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","2011","2011","hg/ha","551190","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","2012","2012","hg/ha","584001","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","2013","2013","hg/ha","572762","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","2014","2014","hg/ha","602663","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","2015","2015","hg/ha","546032","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","2016","2016","hg/ha","572422","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","2017","2017","hg/ha","585035","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","2018","2018","hg/ha","482531","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","2019","2019","hg/ha","576191","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","2020","2020","hg/ha","581748","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","2021","2021","hg/ha","644752","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","1961","1961","hg/ha","178941","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","1962","1962","hg/ha","188373","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","1963","1963","hg/ha","189561","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","1964","1964","hg/ha","199448","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","1965","1965","hg/ha","196094","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","1966","1966","hg/ha","214274","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","1967","1967","hg/ha","223067","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","1968","1968","hg/ha","224693","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","1969","1969","hg/ha","222469","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","1970","1970","hg/ha","227597","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","1971","1971","hg/ha","222820","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","1972","1972","hg/ha","221416","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","1973","1973","hg/ha","231599","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","1974","1974","hg/ha","236320","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","1975","1975","hg/ha","227082","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","1976","1976","hg/ha","224558","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","1977","1977","hg/ha","238683","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","1978","1978","hg/ha","235583","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","1979","1979","hg/ha","236489","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","1980","1980","hg/ha","232929","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","1981","1981","hg/ha","245964","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","1982","1982","hg/ha","241572","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","1983","1983","hg/ha","233764","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","1984","1984","hg/ha","260489","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","1985","1985","hg/ha","252841","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","1986","1986","hg/ha","242544","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","1987","1987","hg/ha","252378","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","1988","1988","hg/ha","252991","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","1989","1989","hg/ha","250652","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","1990","1990","hg/ha","211642","E","Estimated value"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","1991","1991","hg/ha","240686","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","1992","1992","hg/ha","237355","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","1993","1993","hg/ha","257137","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","1994","1994","hg/ha","252006","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","1995","1995","hg/ha","261593","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","1996","1996","hg/ha","270354","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","1997","1997","hg/ha","266815","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","1998","1998","hg/ha","267331","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","1999","1999","hg/ha","269517","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","2000","2000","hg/ha","263105","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","2001","2001","hg/ha","260121","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","2002","2002","hg/ha","220707","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","2003","2003","hg/ha","219497","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","2004","2004","hg/ha","235483","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","2005","2005","hg/ha","246027","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","2006","2006","hg/ha","219845","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","2007","2007","hg/ha","231298","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","2008","2008","hg/ha","221955","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","2009","2009","hg/ha","246573","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","2010","2010","hg/ha","232097","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","2011","2011","hg/ha","222466","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","2012","2012","hg/ha","267148","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","2013","2013","hg/ha","240303","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","2014","2014","hg/ha","242978","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","2015","2015","hg/ha","235205","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","2016","2016","hg/ha","224111","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","2017","2017","hg/ha","217313","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","2018","2018","hg/ha","206721","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","2019","2019","hg/ha","220551","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","2020","2020","hg/ha","211517","A","Official figure"
